Time,Temperature_C,Solar_W_m2,Wind_Speed_m_s,Load_kW,Price_CNY_kWh
2024-10-26 12:45:00,13.39,1267.9,3.1,16841.328,1.22
2024-10-26 13:00:00,13.09,1167.3,2.3,16651.543,1.208
2024-10-26 13:15:00,13.77,1168.0,2.2,15841.091,1.209
2024-10-26 13:30:00,12.77,1159.8,2.1,15465.196,1.19
2024-10-26 13:45:00,12.49,1106.2,1.9,14684.897,1.188
2024-10-26 14:00:00,12.38,1064.5,1.9,14090.465,1.185
2024-10-26 14:15:00,13.03,1072.9,3.6,14308.719,1.044
2024-10-26 14:30:00,12.45,989.9,5.0,13615.373,0.935
2024-10-26 14:45:00,11.87,846.1,6.7,13325.865,0.798
2024-10-26 15:00:00,11.18,796.3,7.9,13143.234,0.658
2024-10-26 15:15:00,12.2,731.0,6.7,12482.721,0.647
2024-10-26 15:30:00,12.89,888.1,5.3,11901.278,0.644
2024-10-26 15:45:00,13.53,794.4,3.9,11762.356,0.651
2024-10-26 16:00:00,13.87,807.6,2.7,11556.801,0.646
2024-10-26 16:15:00,13.91,636.9,4.3,10904.503,0.653
2024-10-26 16:30:00,13.81,639.3,5.6,9951.719,0.646
2024-10-26 16:45:00,12.99,596.4,7.1,9864.724,0.654
2024-10-26 17:00:00,13.43,551.2,9.0,9012.695,0.666
2024-10-26 17:15:00,11.89,502.6,7.8,8289.224,0.781
2024-10-26 17:30:00,13.04,374.1,7.8,7035.945,0.921
2024-10-26 17:45:00,12.63,365.0,7.3,6403.55,1.094
2024-10-26 18:00:00,13.04,278.3,6.5,5700.83,1.21
2024-10-26 18:15:00,12.35,216.7,5.7,6280.418,1.206
2024-10-26 18:30:00,11.33,144.9,5.0,6960.301,1.192
2024-10-26 18:45:00,10.08,65.9,3.8,7795.981,1.222
2024-10-26 19:00:00,9.01,0.0,2.9,8539.561,1.195
2024-10-26 19:15:00,10.17,0.0,4.0,8580.893,1.195
2024-10-26 19:30:00,9.86,0.0,5.1,8811.25,1.201
2024-10-26 19:45:00,11.46,0.0,6.1,9026.968,1.208
2024-10-26 20:00:00,11.28,0.0,7.2,9482.862,1.178
2024-10-26 20:15:00,9.91,0.0,6.3,9603.79,1.054
2024-10-26 20:30:00,10.2,0.0,5.9,9102.339,0.922
2024-10-26 20:45:00,9.83,0.0,5.0,9140.34,0.79
2024-10-26 21:00:00,8.13,0.0,4.3,9380.863,0.644
2024-10-26 21:15:00,8.61,0.0,4.3,8364.678,0.653
2024-10-26 21:30:00,7.34,0.0,4.5,7796.354,0.663
2024-10-26 21:45:00,7.01,0.0,4.5,7462.397,0.659
2024-10-26 22:00:00,6.13,0.0,4.6,6941.371,0.656
2024-10-26 22:15:00,7.63,0.0,4.7,6505.999,0.565
2024-10-26 22:30:00,6.76,0.0,4.8,7108.367,0.487
2024-10-26 22:45:00,6.59,0.0,5.3,7044.101,0.398
2024-10-26 23:00:00,5.8,0.0,5.1,6857.693,0.306
2024-10-26 23:15:00,4.93,0.0,6.7,6937.862,0.303
2024-10-26 23:30:00,5.14,0.0,8.0,7337.74,0.302
2024-10-26 23:45:00,5.33,0.0,10.3,7281.145,0.303
2024-10-27 00:00:00,4.86,0.0,12.1,7833.818,0.311
2024-10-27 00:15:00,3.52,0.0,10.3,7823.709,0.295
2024-10-27 00:30:00,3.33,0.0,9.0,8278.951,0.298
2024-10-27 00:45:00,1.76,0.0,7.8,8433.655,0.299
2024-10-27 01:00:00,-0.03,0.0,6.0,8461.047,0.289
2024-10-27 01:15:00,2.17,0.0,6.0,7961.2,0.295
2024-10-27 01:30:00,2.92,0.0,5.7,7875.858,0.299
2024-10-27 01:45:00,3.78,0.0,5.6,7668.433,0.308
2024-10-27 02:00:00,4.49,0.0,5.3,7389.307,0.312
2024-10-27 02:15:00,4.62,0.0,5.2,7769.216,0.312
2024-10-27 02:30:00,5.11,0.0,5.3,8392.944,0.304
2024-10-27 02:45:00,5.78,0.0,5.0,8720.95,0.304
2024-10-27 03:00:00,6.42,0.0,4.8,9538.119,0.3
2024-10-27 03:15:00,6.9,0.0,4.8,9997.533,0.305
2024-10-27 03:30:00,5.92,0.0,4.3,10742.398,0.294
2024-10-27 03:45:00,4.06,0.0,4.1,10810.767,0.301
2024-10-27 04:00:00,4.29,0.0,3.9,10862.992,0.301
2024-10-27 04:15:00,2.98,0.0,4.4,10661.212,0.297
2024-10-27 04:30:00,3.6,0.0,4.8,10522.309,0.299
2024-10-27 04:45:00,1.92,0.0,4.9,10953.219,0.3
2024-10-27 05:00:00,1.51,0.0,5.4,10947.551,0.303
2024-10-27 05:15:00,2.26,0.0,5.2,9497.348,0.299
2024-10-27 05:30:00,4.54,0.0,4.9,8051.63,0.296
2024-10-27 05:45:00,6.04,0.0,4.6,7244.605,0.297
2024-10-27 06:00:00,7.21,0.0,4.4,6038.044,0.301
2024-10-27 06:15:00,6.43,13.8,4.3,6348.305,0.393
2024-10-27 06:30:00,5.69,28.2,4.3,6866.96,0.47
2024-10-27 06:45:00,3.84,45.0,4.3,6930.939,0.557
2024-10-27 07:00:00,2.87,55.3,4.4,7632.842,0.65
2024-10-27 07:15:00,4.61,179.3,3.9,7519.153,0.644
2024-10-27 07:30:00,5.11,310.9,3.7,7150.138,0.649
2024-10-27 07:45:00,6.17,481.1,3.1,6918.265,0.651
2024-10-27 08:00:00,7.55,567.3,3.0,6681.014,0.652
2024-10-27 08:15:00,9.42,640.8,2.5,7243.392,0.652
2024-10-27 08:30:00,9.85,618.4,2.0,7301.096,0.651
2024-10-27 08:45:00,9.64,716.4,1.5,8288.152,0.646
2024-10-27 09:00:00,10.36,825.1,1.0,8837.9,0.657
2024-10-27 09:15:00,9.37,863.0,1.1,9204.14,0.774
2024-10-27 09:30:00,8.0,907.3,1.4,10397.695,0.912
2024-10-27 09:45:00,6.99,933.0,1.5,11466.847,1.074
2024-10-27 10:00:00,5.37,998.9,1.7,11244.017,1.191
2024-10-27 10:15:00,5.73,1042.3,3.8,12528.194,1.221
2024-10-27 10:30:00,8.24,1108.5,5.4,13291.467,1.192
2024-10-27 10:45:00,8.81,1046.4,7.1,14055.747,1.198
2024-10-27 11:00:00,8.26,1124.3,9.0,15308.655,1.21
2024-10-27 11:15:00,8.56,1119.8,7.4,15828.248,1.179
2024-10-27 11:30:00,10.43,1234.6,5.7,15615.59,1.176
2024-10-27 11:45:00,9.11,1277.4,4.2,16907.947,1.194
2024-10-27 12:00:00,7.73,1142.8,2.2,17512.186,1.175
2024-10-27 12:15:00,9.07,1179.9,3.5,16743.17,1.201
2024-10-27 12:30:00,11.16,1060.5,4.7,17685.061,1.203
2024-10-27 12:45:00,10.47,1196.6,5.8,16831.95,1.218
2024-10-27 13:00:00,11.79,1162.3,7.5,17159.21,1.203
2024-10-27 13:15:00,12.12,1077.9,6.7,16273.602,1.209
2024-10-27 13:30:00,13.01,1128.8,6.0,14687.622,1.201
2024-10-27 13:45:00,11.69,1122.3,5.0,15014.567,1.212
2024-10-27 14:00:00,10.6,1225.9,4.9,14122.539,1.198
2024-10-27 14:15:00,12.84,1046.6,4.3,13617.595,1.078
2024-10-27 14:30:00,13.26,1025.7,3.8,12947.898,0.915
2024-10-27 14:45:00,14.11,997.1,3.2,13085.362,0.779
2024-10-27 15:00:00,14.44,898.2,2.8,12719.763,0.634
2024-10-27 15:15:00,14.14,898.6,2.8,12545.175,0.661
2024-10-27 15:30:00,12.91,858.3,2.7,12109.895,0.646
2024-10-27 15:45:00,12.44,891.1,2.4,11510.294,0.648
2024-10-27 16:00:00,9.74,778.2,2.2,11447.843,0.662
2024-10-27 16:15:00,11.52,682.9,2.1,10520.63,0.66
2024-10-27 16:30:00,11.81,615.3,1.9,10168.914,0.651
2024-10-27 16:45:00,11.04,537.6,1.8,9320.922,0.646
2024-10-27 17:00:00,11.55,431.0,1.7,8620.482,0.651
2024-10-27 17:15:00,12.37,419.5,1.5,8081.435,0.789
2024-10-27 17:30:00,10.55,354.9,1.5,7738.522,0.92
2024-10-27 17:45:00,11.86,328.0,1.3,7168.158,1.068
2024-10-27 18:00:00,12.14,278.0,1.4,6707.519,1.204
2024-10-27 18:15:00,11.02,208.8,2.2,7235.455,1.213
2024-10-27 18:30:00,10.54,140.3,2.9,7787.388,1.208
2024-10-27 18:45:00,9.32,69.9,3.6,8219.874,1.202
2024-10-27 19:00:00,7.98,0.0,4.5,8644.385,1.195
2024-10-27 19:15:00,9.11,0.0,4.5,8815.725,1.21
2024-10-27 19:30:00,8.99,0.0,4.5,9035.552,1.219
2024-10-27 19:45:00,8.84,0.0,4.9,9279.195,1.17
2024-10-27 20:00:00,9.24,0.0,4.9,9489.875,1.195
2024-10-27 20:15:00,8.25,0.0,5.3,9098.328,1.062
2024-10-27 20:30:00,8.06,0.0,5.2,9027.785,0.915
2024-10-27 20:45:00,6.9,0.0,5.5,8889.45,0.785
2024-10-27 21:00:00,5.94,0.0,5.9,8676.37,0.636
2024-10-27 21:15:00,5.66,0.0,5.5,8359.842,0.644
2024-10-27 21:30:00,6.88,0.0,5.3,7908.365,0.646
2024-10-27 21:45:00,6.98,0.0,4.4,7164.078,0.655
2024-10-27 22:00:00,6.48,0.0,4.0,6858.3,0.658
2024-10-27 22:15:00,6.41,0.0,4.6,7055.817,0.561
2024-10-27 22:30:00,5.78,0.0,5.0,7150.752,0.472
2024-10-27 22:45:00,5.2,0.0,5.1,7018.294,0.388
2024-10-27 23:00:00,4.4,0.0,5.9,7010.402,0.294
2024-10-27 23:15:00,3.46,0.0,5.4,7127.208,0.297
2024-10-27 23:30:00,3.49,0.0,5.5,7445.999,0.299
2024-10-27 23:45:00,2.54,0.0,5.2,7860.138,0.301
2024-10-28 00:00:00,3.04,0.0,5.2,7606.935,0.302
2024-10-28 00:15:00,3.26,0.0,5.1,7842.562,0.304
2024-10-28 00:30:00,4.0,0.0,4.4,7636.178,0.293
2024-10-28 00:45:00,3.67,0.0,4.1,7363.528,0.29
2024-10-28 01:00:00,5.38,0.0,3.8,7520.378,0.299
2024-10-28 01:15:00,4.54,0.0,3.5,7434.362,0.296
2024-10-28 01:30:00,2.59,0.0,3.5,8000.756,0.296
2024-10-28 01:45:00,2.89,0.0,3.3,8235.659,0.306
2024-10-28 02:00:00,1.74,0.0,3.2,8240.018,0.307
2024-10-28 02:15:00,1.08,0.0,2.8,9143.396,0.307
2024-10-28 02:30:00,0.72,0.0,2.5,9620.453,0.305
2024-10-28 02:45:00,0.32,0.0,2.4,10149.164,0.302
2024-10-28 03:00:00,-0.24,0.0,2.2,11138.693,0.298
2024-10-28 03:15:00,0.29,0.0,2.5,11018.475,0.308
2024-10-28 03:30:00,1.49,0.0,3.0,11165.134,0.298
2024-10-28 03:45:00,2.72,0.0,3.3,10860.426,0.306
2024-10-28 04:00:00,3.81,0.0,3.8,11287.212,0.299
2024-10-28 04:15:00,3.87,0.0,5.0,10764.764,0.302
2024-10-28 04:30:00,3.86,0.0,5.8,10453.565,0.303
2024-10-28 04:45:00,3.78,0.0,6.8,10608.789,0.305
2024-10-28 05:00:00,2.8,0.0,7.5,10131.327,0.307
2024-10-28 05:15:00,4.15,0.0,7.4,9464.91,0.306
2024-10-28 05:30:00,4.1,0.0,7.5,9032.658,0.303
2024-10-28 05:45:00,4.16,0.0,6.6,8557.665,0.308
2024-10-28 06:00:00,5.31,0.0,6.6,7486.053,0.311
2024-10-28 06:15:00,5.23,51.8,6.7,7604.276,0.394
2024-10-28 06:30:00,4.4,123.5,6.1,7222.305,0.48
2024-10-28 06:45:00,4.87,173.1,5.3,7083.226,0.557
2024-10-28 07:00:00,5.02,241.9,5.2,6801.632,0.639
2024-10-28 07:15:00,4.38,265.7,4.4,6889.055,0.656
2024-10-28 07:30:00,4.49,348.9,3.5,7226.829,0.656
2024-10-28 07:45:00,4.96,379.5,2.6,7679.08,0.655
2024-10-28 08:00:00,3.04,430.6,1.7,8326.243,0.658
2024-10-28 08:15:00,5.62,356.4,2.7,8164.618,0.661
2024-10-28 08:30:00,6.44,294.4,3.8,8407.414,0.652
2024-10-28 08:45:00,8.06,246.1,4.9,8846.489,0.661
2024-10-28 09:00:00,8.54,150.8,6.5,9212.047,0.647
2024-10-28 09:15:00,8.67,358.2,5.6,9708.092,0.803
2024-10-28 09:30:00,7.72,594.0,4.8,10561.441,0.928
2024-10-28 09:45:00,7.75,798.1,4.0,10750.569,1.047
2024-10-28 10:00:00,6.68,943.7,3.5,11270.057,1.202
2024-10-28 10:15:00,6.36,790.7,4.1,12372.302,1.206
2024-10-28 10:30:00,6.82,604.4,4.7,13310.509,1.215
2024-10-28 10:45:00,7.48,421.3,5.2,14443.36,1.207
2024-10-28 11:00:00,8.73,229.6,5.6,14752.553,1.196
2024-10-28 11:15:00,10.22,480.7,5.8,15651.296,1.215
2024-10-28 11:30:00,8.66,672.6,5.4,15849.891,1.216
2024-10-28 11:45:00,9.34,879.0,5.1,16370.375,1.211
2024-10-28 12:00:00,10.75,1106.9,4.5,17617.635,1.203
2024-10-28 12:15:00,11.46,939.2,3.8,17445.014,1.209
2024-10-28 12:30:00,12.68,706.0,3.1,17378.866,1.21
2024-10-28 12:45:00,12.35,452.0,2.4,16881.49,1.192
2024-10-28 13:00:00,12.23,246.9,1.5,17143.02,1.205
2024-10-28 13:15:00,13.0,439.7,1.9,15472.682,1.184
2024-10-28 13:30:00,12.23,655.6,2.4,15085.795,1.191
2024-10-28 13:45:00,11.66,946.3,3.0,14963.14,1.202
2024-10-28 14:00:00,10.97,1123.9,3.4,14185.269,1.2
2024-10-28 14:15:00,12.18,1018.9,3.0,13902.913,1.055
2024-10-28 14:30:00,13.61,992.6,2.9,13259.287,0.947
2024-10-28 14:45:00,13.92,1032.2,2.8,12667.819,0.789
2024-10-28 15:00:00,14.51,984.1,2.6,12623.665,0.661
2024-10-28 15:15:00,14.64,1004.3,3.2,12127.431,0.652
2024-10-28 15:30:00,13.78,913.3,3.6,11994.363,0.651
2024-10-28 15:45:00,14.7,842.1,4.3,10794.795,0.648
2024-10-28 16:00:00,13.85,833.4,4.9,10515.789,0.633
2024-10-28 16:15:00,13.32,726.9,4.5,10026.119,0.639
2024-10-28 16:30:00,13.67,685.9,4.2,9778.294,0.635
2024-10-28 16:45:00,12.64,602.6,4.3,9221.627,0.641
2024-10-28 17:00:00,12.14,534.8,4.3,8693.296,0.656
2024-10-28 17:15:00,12.29,518.3,3.5,7825.571,0.781
2024-10-28 17:30:00,13.05,421.6,3.3,7094.898,0.92
2024-10-28 17:45:00,13.17,372.1,2.7,6454.542,1.048
2024-10-28 18:00:00,14.35,261.1,2.3,5747.659,1.192
2024-10-28 18:15:00,14.29,222.1,3.3,6283.551,1.216
2024-10-28 18:30:00,13.16,143.0,4.2,7018.851,1.179
2024-10-28 18:45:00,13.01,72.2,5.2,7538.193,1.181
2024-10-28 19:00:00,13.47,0.0,6.0,8770.422,1.198
2024-10-28 19:15:00,12.18,0.0,6.2,8589.271,1.207
2024-10-28 19:30:00,11.84,0.0,6.7,8530.405,1.19
2024-10-28 19:45:00,11.64,0.0,6.4,9077.473,1.194
2024-10-28 20:00:00,10.49,0.0,6.6,8741.432,1.162
2024-10-28 20:15:00,9.73,0.0,5.3,8555.262,1.052
2024-10-28 20:30:00,10.2,0.0,3.9,8601.539,0.93
2024-10-28 20:45:00,9.39,0.0,2.4,7999.03,0.799
2024-10-28 21:00:00,9.58,0.0,0.9,7963.065,0.659
2024-10-28 21:15:00,8.51,0.0,2.8,7475.844,0.644
2024-10-28 21:30:00,7.98,0.0,4.5,7139.352,0.65
2024-10-28 21:45:00,6.19,0.0,6.3,6650.898,0.649
2024-10-28 22:00:00,4.84,0.0,8.1,6592.061,0.649
2024-10-28 22:15:00,5.2,0.0,7.5,6818.314,0.559
2024-10-28 22:30:00,4.8,0.0,6.6,7367.69,0.469
2024-10-28 22:45:00,5.1,0.0,6.1,7516.883,0.388
2024-10-28 23:00:00,3.29,0.0,5.4,7761.594,0.305
2024-10-28 23:15:00,3.97,0.0,5.4,7720.736,0.3
2024-10-28 23:30:00,4.05,0.0,5.6,7675.525,0.303
2024-10-28 23:45:00,4.23,0.0,5.6,7755.553,0.293
2024-10-29 00:00:00,4.61,0.0,5.8,7322.384,0.298
2024-10-29 00:15:00,3.14,0.0,5.3,7686.806,0.303
2024-10-29 00:30:00,3.05,0.0,5.4,7765.152,0.297
2024-10-29 00:45:00,2.17,0.0,5.1,8106.064,0.298
2024-10-29 01:00:00,1.2,0.0,4.7,8381.373,0.3
2024-10-29 01:15:00,1.87,0.0,5.4,8223.719,0.299
2024-10-29 01:30:00,2.87,0.0,6.2,8096.421,0.3
2024-10-29 01:45:00,3.38,0.0,6.9,8239.973,0.297
2024-10-29 02:00:00,2.47,0.0,8.1,8055.137,0.294
2024-10-29 02:15:00,2.37,0.0,7.5,8532.184,0.305
2024-10-29 02:30:00,2.0,0.0,7.9,9258.214,0.305
2024-10-29 02:45:00,2.41,0.0,7.3,9792.425,0.302
2024-10-29 03:00:00,2.52,0.0,7.1,10310.722,0.304
2024-10-29 03:15:00,1.54,0.0,6.0,10559.615,0.305
2024-10-29 03:30:00,2.07,0.0,4.8,10938.971,0.297
2024-10-29 03:45:00,1.32,0.0,4.0,11737.495,0.298
2024-10-29 04:00:00,0.78,0.0,3.1,11562.429,0.295
2024-10-29 04:15:00,2.14,0.0,3.9,11218.468,0.294
2024-10-29 04:30:00,3.49,0.0,4.7,11158.88,0.296
2024-10-29 04:45:00,3.96,0.0,5.6,10064.105,0.295
2024-10-29 05:00:00,5.1,0.0,6.3,9581.012,0.301
2024-10-29 05:15:00,5.46,0.0,6.3,9226.075,0.303
2024-10-29 05:30:00,4.84,0.0,5.8,8628.616,0.301
2024-10-29 05:45:00,3.91,0.0,5.9,8127.051,0.307
2024-10-29 06:00:00,4.19,0.0,5.6,7672.834,0.308
2024-10-29 06:15:00,4.32,68.1,4.6,7717.657,0.397
2024-10-29 06:30:00,4.26,138.0,3.5,7485.168,0.483
2024-10-29 06:45:00,4.83,213.4,2.5,7375.011,0.566
2024-10-29 07:00:00,6.11,261.3,1.5,7772.563,0.65
2024-10-29 07:15:00,4.99,358.0,2.4,7449.548,0.653
2024-10-29 07:30:00,5.11,422.5,3.5,7587.916,0.655
2024-10-29 07:45:00,4.34,436.5,4.3,7478.995,0.646
2024-10-29 08:00:00,5.43,568.2,5.0,7461.205,0.649
2024-10-29 08:15:00,5.14,666.6,5.3,7711.463,0.645
2024-10-29 08:30:00,6.82,671.2,5.5,8337.749,0.659
2024-10-29 08:45:00,6.67,713.9,5.3,8298.233,0.65
2024-10-29 09:00:00,7.38,813.2,5.3,9327.379,0.646
2024-10-29 09:15:00,8.64,841.3,5.5,9325.809,0.776
2024-10-29 09:30:00,8.85,898.2,5.0,9687.134,0.94
2024-10-29 09:45:00,8.31,866.8,4.6,10043.464,1.066
2024-10-29 10:00:00,8.4,890.1,4.4,10178.87,1.203
2024-10-29 10:15:00,8.66,1057.6,4.6,11760.989,1.215
2024-10-29 10:30:00,7.79,986.5,4.6,13200.603,1.227
2024-10-29 10:45:00,8.37,1023.7,4.8,14869.472,1.191
2024-10-29 11:00:00,7.81,1099.4,5.1,15569.997,1.191
2024-10-29 11:15:00,6.96,1092.6,5.0,16073.733,1.196
2024-10-29 11:30:00,7.76,1080.0,5.1,16055.341,1.202
2024-10-29 11:45:00,8.43,1125.9,5.1,16280.275,1.203
2024-10-29 12:00:00,8.68,1075.4,5.0,17255.136,1.195
2024-10-29 12:15:00,9.79,1075.7,4.9,16870.979,1.202
2024-10-29 12:30:00,11.68,1176.2,4.7,16262.758,1.187
2024-10-29 12:45:00,13.52,1225.3,4.5,17442.498,1.183
2024-10-29 13:00:00,13.5,1000.5,4.3,17161.459,1.193
2024-10-29 13:15:00,14.01,1117.6,3.4,16213.541,1.2
2024-10-29 13:30:00,15.14,1110.2,3.2,15381.804,1.19
2024-10-29 13:45:00,14.05,1091.6,2.7,14328.723,1.191
2024-10-29 14:00:00,13.89,1201.5,2.4,13549.31,1.228
2024-10-29 14:15:00,13.83,1075.2,3.9,13236.87,1.059
2024-10-29 14:30:00,14.73,1049.4,5.2,12827.19,0.933
2024-10-29 14:45:00,14.31,1033.2,7.6,12961.754,0.795
2024-10-29 15:00:00,13.09,986.2,8.8,12496.877,0.652
2024-10-29 15:15:00,12.58,942.8,8.3,12239.666,0.663
2024-10-29 15:30:00,11.83,872.0,6.8,11577.785,0.648
2024-10-29 15:45:00,11.26,768.8,6.2,11268.961,0.655
2024-10-29 16:00:00,10.48,840.8,5.1,10971.886,0.656
2024-10-29 16:15:00,10.3,672.8,5.6,10658.807,0.659
2024-10-29 16:30:00,10.77,434.5,5.9,9775.291,0.656
2024-10-29 16:45:00,12.19,277.2,6.9,9212.334,0.663
2024-10-29 17:00:00,12.45,113.2,7.2,7938.806,0.651
2024-10-29 17:15:00,12.24,154.5,6.5,7821.778,0.792
2024-10-29 17:30:00,12.27,200.3,5.8,6766.524,0.908
2024-10-29 17:45:00,12.53,230.3,5.2,6313.338,1.072
2024-10-29 18:00:00,12.53,269.0,4.4,5942.444,1.203
2024-10-29 18:15:00,10.72,228.2,5.1,6453.973,1.193
2024-10-29 18:30:00,10.75,148.8,6.4,7357.762,1.199
2024-10-29 18:45:00,10.11,73.7,7.4,8089.749,1.207
2024-10-29 19:00:00,9.84,0.0,7.9,8711.18,1.213
2024-10-29 19:15:00,9.36,0.0,7.1,8887.986,1.21
2024-10-29 19:30:00,10.0,0.0,5.6,9313.987,1.206
2024-10-29 19:45:00,11.18,0.0,3.5,9438.532,1.205
2024-10-29 20:00:00,10.54,0.0,2.1,9644.483,1.217
2024-10-29 20:15:00,9.63,0.0,2.5,9627.092,1.069
2024-10-29 20:30:00,8.65,0.0,2.9,9771.651,0.932
2024-10-29 20:45:00,8.05,0.0,3.2,9930.068,0.787
2024-10-29 21:00:00,6.4,0.0,3.7,9332.549,0.656
2024-10-29 21:15:00,6.85,0.0,3.6,9005.685,0.656
2024-10-29 21:30:00,6.54,0.0,3.4,8200.854,0.652
2024-10-29 21:45:00,7.22,0.0,3.4,7835.619,0.647
2024-10-29 22:00:00,7.14,0.0,3.4,7006.068,0.643
2024-10-29 22:15:00,6.38,0.0,6.6,7050.346,0.567
2024-10-29 22:30:00,6.91,0.0,9.1,6635.343,0.478
2024-10-29 22:45:00,6.68,0.0,12.2,6480.151,0.394
2024-10-29 23:00:00,5.52,0.0,15.9,6239.745,0.311
2024-10-29 23:15:00,4.8,0.0,11.3,6881.416,0.304
2024-10-29 23:30:00,3.05,0.0,9.2,7476.135,0.306
2024-10-29 23:45:00,1.26,0.0,5.4,8220.205,0.303
2024-10-30 00:00:00,0.38,0.0,2.2,8851.464,0.307
2024-10-30 00:15:00,2.01,0.0,3.0,8465.825,0.309
2024-10-30 00:30:00,3.36,0.0,3.6,7931.543,0.306
2024-10-30 00:45:00,3.21,0.0,4.4,7518.457,0.306
2024-10-30 01:00:00,4.08,0.0,4.8,7034.623,0.304
2024-10-30 01:15:00,4.87,0.0,5.0,7458.565,0.304
2024-10-30 01:30:00,4.33,0.0,5.6,7350.965,0.294
2024-10-30 01:45:00,5.24,0.0,5.6,7275.055,0.3
2024-10-30 02:00:00,4.99,0.0,6.1,7426.01,0.292
2024-10-30 02:15:00,3.7,0.0,4.7,8019.194,0.289
2024-10-30 02:30:00,3.78,0.0,4.4,8990.652,0.289
2024-10-30 02:45:00,4.26,0.0,3.4,9413.321,0.289
2024-10-30 03:00:00,2.22,0.0,2.6,10744.148,0.293
2024-10-30 03:15:00,0.99,0.0,3.6,10738.257,0.298
2024-10-30 03:30:00,2.38,0.0,4.7,12166.306,0.296
2024-10-30 03:45:00,0.6,0.0,5.6,12252.587,0.301
2024-10-30 04:00:00,-0.38,0.0,6.6,12666.023,0.306
2024-10-30 04:15:00,-0.43,0.0,7.3,12563.216,0.303
2024-10-30 04:30:00,-0.94,0.0,6.6,12008.108,0.308
2024-10-30 04:45:00,-0.46,0.0,7.5,12128.438,0.302
2024-10-30 05:00:00,-0.39,0.0,7.5,11305.147,0.297
2024-10-30 05:15:00,0.08,0.0,6.5,10573.018,0.299
2024-10-30 05:30:00,1.24,0.0,5.0,9297.168,0.298
2024-10-30 05:45:00,2.31,0.0,3.6,8773.778,0.296
2024-10-30 06:00:00,2.62,0.0,2.7,7489.468,0.301
2024-10-30 06:15:00,3.07,54.1,3.5,7671.946,0.383
2024-10-30 06:30:00,3.54,119.7,4.3,8208.938,0.483
2024-10-30 06:45:00,2.6,176.1,5.2,8094.323,0.566
2024-10-30 07:00:00,3.37,219.6,6.0,8193.305,0.652
2024-10-30 07:15:00,3.87,319.0,6.5,7963.174,0.639
2024-10-30 07:30:00,5.26,374.3,7.2,7471.726,0.642
2024-10-30 07:45:00,6.19,498.7,8.4,7034.682,0.655
2024-10-30 08:00:00,6.02,563.6,9.4,6277.661,0.652
2024-10-30 08:15:00,5.09,636.6,8.3,7736.468,0.655
2024-10-30 08:30:00,5.35,630.8,6.6,8642.877,0.652
2024-10-30 08:45:00,3.1,708.9,5.6,9785.423,0.642
2024-10-30 09:00:00,3.23,790.5,4.5,11130.919,0.638
2024-10-30 09:15:00,5.5,846.2,4.7,10834.797,0.769
2024-10-30 09:30:00,8.06,954.4,5.1,11511.437,0.938
2024-10-30 09:45:00,8.98,990.8,5.6,11281.296,1.062
2024-10-30 10:00:00,12.25,917.0,5.8,11091.825,1.202
2024-10-30 10:15:00,10.79,905.5,5.2,12557.148,1.205
2024-10-30 10:30:00,9.98,960.3,5.2,14241.01,1.199
2024-10-30 10:45:00,9.29,873.9,5.1,14807.706,1.203
2024-10-30 11:00:00,8.38,844.3,4.5,15960.57,1.185
2024-10-30 11:15:00,8.59,1003.4,5.2,16045.411,1.197
2024-10-30 11:30:00,9.11,1033.7,5.1,16729.169,1.2
2024-10-30 11:45:00,8.46,1119.5,5.8,16706.696,1.2
2024-10-30 12:00:00,10.33,1096.2,6.1,17208.03,1.184
2024-10-30 12:15:00,10.7,1139.1,5.3,17154.861,1.196
2024-10-30 12:30:00,10.46,1091.1,4.3,16364.301,1.196
2024-10-30 12:45:00,10.41,1159.6,3.4,16625.604,1.21
2024-10-30 13:00:00,12.78,1130.9,2.6,16890.109,1.206
2024-10-30 13:15:00,10.9,1194.4,3.0,16416.533,1.184
2024-10-30 13:30:00,10.16,1191.9,3.5,15521.141,1.194
2024-10-30 13:45:00,9.08,1108.7,3.9,14907.713,1.211
2024-10-30 14:00:00,8.34,1124.3,4.4,14788.446,1.22
2024-10-30 14:15:00,10.31,1149.7,4.2,14494.62,1.036
2024-10-30 14:30:00,9.77,1028.8,4.2,13508.657,0.915
2024-10-30 14:45:00,11.71,989.2,4.2,13142.524,0.778
2024-10-30 15:00:00,13.09,1006.8,3.9,12589.056,0.647
2024-10-30 15:15:00,12.32,913.2,5.2,11826.09,0.649
2024-10-30 15:30:00,11.03,899.9,6.2,12462.904,0.657
2024-10-30 15:45:00,10.38,884.2,7.2,11422.895,0.641
2024-10-30 16:00:00,9.78,827.2,8.2,11829.887,0.667
2024-10-30 16:15:00,9.93,809.5,7.8,10435.656,0.654
2024-10-30 16:30:00,10.12,676.6,7.3,10191.757,0.649
2024-10-30 16:45:00,10.77,620.6,6.2,9610.142,0.645
2024-10-30 17:00:00,11.44,509.1,5.7,8984.196,0.651
2024-10-30 17:15:00,10.91,399.0,6.4,8303.316,0.785
2024-10-30 17:30:00,10.59,295.0,6.8,7282.698,0.93
2024-10-30 17:45:00,10.36,187.4,6.9,6669.855,1.066
2024-10-30 18:00:00,10.96,55.4,7.9,6386.276,1.202
2024-10-30 18:15:00,10.02,42.8,6.7,6835.193,1.199
2024-10-30 18:30:00,8.9,30.9,5.2,7852.199,1.233
